# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 16.500000 0.293912 -0.314888 0.902475
8.500000 39.500000 17.500000 0.348548 -0.255620 0.901761
8.500000 39.500000 18.500000 0.396556 -0.193512 0.897383
8.500000 39.500000 19.500000 0.436868 -0.132644 0.889692
8.500000 39.500000 20.500000 0.470329 -0.075270 0.879275
8.500000 39.500000 21.500000 0.498342 -0.022543 0.866688
8.500000 39.500000 22.500000 0.522334 0.025061 0.852373
8.500000 39.500000 23.500000 0.543574 0.067465 0.836646
8.500000 39.500000 24.500000 0.563109 0.104826 0.819707
8.500000 39.500000 25.500000 0.581770 0.137424 0.801660
8.500000 39.500000 26.500000 0.600192 0.165602 0.782525
8.500000 39.500000 27.500000 0.618836 0.189721 0.762265
8.500000 39.500000 28.500000 0.638020 0.210144 0.740790
8.500000 39.500000 29.500000 0.657934 0.227216 0.717980
8.500000 39.500000 30.500000 0.678661 0.241256 0.693696
8.500000 39.500000 31.500000 0.700194 0.252558 0.667789
8.500000 39.500000 32.500000 0.722449 0.261382 0.640115
8.500000 39.500000 33.500000 0.745276 0.267957 0.610543
8.500000 39.500000 34.500000 0.768473 0.272481 0.578967
8.500000 39.500000 35.500000 0.791796 0.275125 0.545313
8.500000 39.500000 36.500000 0.814967 0.276029 0.509545
8.500000 39.500000 37.500000 0.837691 0.275313 0.471673
8.500000 39.500000 38.500000 0.859660 0.273075 0.431757
8.500000 39.500000 39.500000 0.880568 0.269394 0.389905
8.500000 39.500000 40.500000 0.900120 0.264341 0.346278
8.500000 39.500000 41.500000 0.918041 0.257974 0.301083
8.500000 39.500000 42.500000 0.934088 0.250349 0.254569
8.500000 39.500000 43.500000 0.948055 0.241523 0.207021
8.500000 39.500000 44.500000 0.959782 0.231553 0.158752
8.500000 39.500000 45.500000 0.969153 0.220504 0.110089
8.500000 39.500000 46.500000 0.976107 0.208447 0.061367
8.500000 39.500000 47.500000 0.980626 0.195461 0.012914
8.500000 39.500000 48.500000 0.982744 0.181636 -0.034956
8.500000 39.500000 49.500000 0.982534 0.167067 -0.081950
8.500000 39.500000 50.500000 0.980105 0.151855 -0.127809
8.500000 39.500000 51.500000 0.975595 0.136106 -0.172307
8.500000 39.500000 52.500000 0.969166 0.119928 -0.215256
8.500000 39.500000 53.500000 0.960993 0.103426 -0.256507
8.500000 39.500000 54.500000 0.951260 0.086706 -0.295950
8.500000 39.500000 55.500000 0.940154 0.069864 -0.333510
8.500000 39.500000 56.500000 0.927859 0.052993 -0.369147
8.500000 39.500000 57.500000 0.914552 0.036176 -0.402848
8.500000 39.500000 58.500000 0.900401 0.019486 -0.434625
8.500000 39.500000 59.500000 0.885562 0.002991 -0.464511
8.500000 39.500000 60.500000 0.870179 -0.013256 -0.492557
8.500000 39.500000 61.500000 0.854382 -0.029208 -0.518825
8.500000 39.500000 62.500000 0.838285 -0.044825 -0.543386
8.500000 39.500000 63.500000 0.821993 -0.060080 -0.566320
8.500000 39.500000 64.500000 0.805595 -0.074948 -0.587707
8.500000 39.500000 65.500000 0.789169 -0.089412 -0.607633
8.500000 39.500000 66.500000 0.772784 -0.103462 -0.626180
8.500000 39.500000 67.500000 0.756495 -0.117090 -0.643432
8.500000 39.500000 68.500000 0.740352 -0.130293 -0.659471
8.500000 39.500000 69.500000 0.724394 -0.143070 -0.674377
8.500000 39.500000 70.500000 0.708654 -0.155422 -0.688225
8.500000 39.500000 71.500000 0.693158 -0.167353 -0.701089
8.500000 39.500000 72.500000 0.677927 -0.178867 -0.713037
8.500000 39.500000 73.500000 0.662976 -0.189968 -0.724137
8.500000 39.500000 74.500000 0.648318 -0.200662 -0.734451
8.500000 39.500000 75.500000 0.633959 -0.210953 -0.744039
8.500000 39.500000 76.500000 0.619906 -0.220845 -0.752957
8.500000 39.500000 77.500000 0.606160 -0.230341 -0.761258
8.500000 39.500000 78.500000 0.592722 -0.239444 -0.768991
8.500000 39.500000 79.500000 0.579590 -0.248155 -0.776205
8.500000 39.500000 80.500000 0.566762 -0.256474 -0.782944
8.500000 39.500000 81.500000 0.554236 -0.264398 -0.789251
8.500000 39.500000 82.500000 0.542007 -0.271921 -0.795165
8.500000 39.500000 83.500000 0.530072 -0.279038 -0.800726
8.500000 39.500000 84.500000 0.518427 -0.285738 -0.805970
8.500000 39.500000 85.500000 0.507069 -0.292007 -0.810934
8.500000 39.500000 86.500000 0.495993 -0.297829 -0.815653
8.500000 39.500000 87.500000 0.485195 -0.303180 -0.820164
8.500000 39.500000 88.500000 0.474669 -0.308036 -0.824502
8.500000 39.500000 89.500000 0.464410 -0.312364 -0.828705
8.500000 39.500000 90.500000 0.454408 -0.316126 -0.832813
8.500000 39.500000 91.500000 0.444648 -0.319282 -0.836867
8.500000 39.500000 92.500000 0.435113 -0.321781 -0.840912
8.500000 39.500000 93.500000 0.425775 -0.323571 -0.844996
8.500000 39.500000 94.500000 0.416596 -0.324594 -0.849168
8.500000 39.500000 95.500000 0.407529 -0.324789 -0.853482
8.500000 39.500000 96.500000 0.398507 -0.324098 -0.857993
8.500000 39.500000 97.500000 0.389447 -0.322466 -0.862755
8.500000 39.500000 98.500000 0.380248 -0.319845 -0.867819
8.500000 39.500000 99.500000 0.370791 -0.316208 -0.873228
8.500000 39.500000 100.500000 0.360938 -0.311548 -0.879012
8.500000 39.500000 101.500000 0.350549 -0.305896 -0.885179
8.500000 39.500000 102.500000 0.339495 -0.299327 -0.891710
8.500000 39.500000 103.500000 0.327686 -0.291967 -0.898542
8.500000 39.500000 104.500000 0.315125 -0.283998 -0.905562
8.500000 39.500000 105.500000 0.301974 -0.275644 -0.912596
8.500000 39.500000 106.500000 0.288672 -0.267129 -0.919408
8.500000 39.500000 107.500000 0.276082 -0.258579 -0.925697
8.500000 39.500000 108.500000 0.265697 -0.249813 -0.931127
8.500000 39.500000 109.500000 0.259902 -0.239920 -0.935355
8.500000 39.500000 110.500000 0.262244 -0.226375 -0.938074
8.500000 39.500000 111.500000 0.277591 -0.203078 -0.938990
8.500000 40.500000 16.500000 0.376056 -0.398823 0.836375
8.500000 40.500000 17.500000 0.440020 -0.333293 0.833845
8.500000 40.500000 18.500000 0.494835 -0.266916 0.826979
8.500000 40.500000 19.500000 0.540442 -0.202505 0.816648
8.500000 40.500000 20.500000 0.578145 -0.141945 0.803492
8.500000 40.500000 21.500000 0.609589 -0.086270 0.788010
8.500000 40.500000 22.500000 0.636347 -0.035920 0.770566
8.500000 40.500000 23.500000 0.659772 0.009037 0.751411
8.500000 40.500000 24.500000 0.680959 0.048752 0.730697
8.500000 40.500000 25.500000 0.700761 0.083497 0.708493
8.500000 40.500000 26.500000 0.719816 0.113602 0.684806
8.500000 40.500000 27.500000 0.738576 0.139423 0.659596
8.500000 40.500000 28.500000 0.757336 0.161316 0.632788
8.500000 40.500000 29.500000 0.776257 0.179620 0.604286
8.500000 40.500000 30.500000 0.795391 0.194656 0.573988
8.500000 40.500000 31.500000 0.814691 0.206719 0.541798
8.500000 40.500000 32.500000 0.834038 0.216075 0.507633
8.500000 40.500000 33.500000 0.853250 0.222962 0.471437
8.500000 40.500000 34.500000 0.872096 0.227588 0.433188
8.500000 40.500000 35.500000 0.890315 0.230139 0.392907
8.500000 40.500000 36.500000 0.907625 0.230772 0.350659
8.500000 40.500000 37.500000 0.923738 0.229625 0.306561
8.500000 40.500000 38.500000 0.938375 0.226819 0.260779
8.500000 40.500000 39.500000 0.951272 0.222458 0.213529
8.500000 40.500000 40.500000 0.962196 0.216637 0.165070
8.500000 40.500000 41.500000 0.970951 0.209444 0.115699
8.500000 40.500000 42.500000 0.977390 0.200965 0.065740
8.500000 40.500000 43.500000 0.981412 0.191283 0.015538
8.500000 40.500000 44.500000 0.982970 0.180485 -0.034558
8.500000 40.500000 45.500000 0.982071 0.168662 -0.084201
8.500000 40.500000 46.500000 0.978768 0.155910 -0.133061
8.500000 40.500000 47.500000 0.973161 0.142330 -0.180830
8.500000 40.500000 48.500000 0.965387 0.128029 -0.227237
8.500000 40.500000 49.500000 0.955614 0.113115 -0.272044
8.500000 40.500000 50.500000 0.944030 0.097698 -0.315058
8.500000 40.500000 51.500000 0.930841 0.081891 -0.356129
8.500000 40.500000 52.500000 0.916257 0.065800 -0.395151
8.500000 40.500000 53.500000 0.900487 0.049530 -0.432054
8.500000 40.500000 54.500000 0.883735 0.033178 -0.466809
