# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 0.500000 -0.376745 0.395187 -0.837789
8.500000 39.500000 1.500000 -0.442680 0.327065 -0.834903
8.500000 39.500000 2.500000 -0.499890 0.259748 -0.826221
8.500000 39.500000 3.500000 -0.548150 0.196404 -0.812993
8.500000 39.500000 4.500000 -0.588920 0.138526 -0.796231
8.500000 39.500000 5.500000 -0.624012 0.086685 -0.776592
8.500000 39.500000 6.500000 -0.655117 0.040931 -0.754418
8.500000 39.500000 7.500000 -0.683661 0.001019 -0.729799
8.500000 39.500000 8.500000 -0.710769 -0.033456 -0.702629
8.500000 39.500000 9.500000 -0.737266 -0.062980 -0.672660
8.500000 39.500000 10.500000 -0.763698 -0.088070 -0.639538
8.500000 39.500000 11.500000 -0.790347 -0.109244 -0.602841
8.500000 39.500000 12.500000 -0.817246 -0.126994 -0.562123
8.500000 39.500000 13.500000 -0.844196 -0.141775 -0.516945
8.500000 39.500000 14.500000 -0.870784 -0.153991 -0.466928
8.500000 39.500000 15.500000 -0.896404 -0.163981 -0.411788
8.500000 39.500000 16.500000 -0.920291 -0.172015 -0.351391
8.500000 39.500000 17.500000 -0.941560 -0.178293 -0.285790
8.500000 39.500000 18.500000 -0.959268 -0.182941 -0.215262
8.500000 39.500000 19.500000 -0.972473 -0.186021 -0.140330
8.500000 39.500000 20.500000 -0.980313 -0.187542 -0.061767
8.500000 39.500000 21.500000 -0.982077 -0.187475 0.019430
8.500000 39.500000 22.500000 -0.977275 -0.185777 0.102083
8.500000 39.500000 23.500000 -0.965680 -0.182413 0.184902
8.500000 39.500000 24.500000 -0.947355 -0.177371 0.266566
8.500000 39.500000 25.500000 -0.922648 -0.170682 0.345816
8.500000 39.500000 26.500000 -0.892151 -0.162428 0.421526
8.500000 39.500000 27.500000 -0.856651 -0.152743 0.492766
8.500000 39.500000 28.500000 -0.817058 -0.141810 0.558844
8.500000 39.500000 29.500000 -0.774331 -0.129856 0.619313
8.500000 39.500000 30.500000 -0.729416 -0.117133 0.673968
8.500000 39.500000 31.500000 -0.683188 -0.103916 0.722811
8.500000 39.500000 32.500000 -0.636412 -0.090488 0.766023
8.500000 39.500000 33.500000 -0.589720 -0.077130 0.803917
8.500000 39.500000 34.500000 -0.543590 -0.064115 0.836899
8.500000 39.500000 35.500000 -0.498350 -0.051704 0.865433
8.500000 39.500000 36.500000 -0.454180 -0.040135 0.890005
8.500000 39.500000 37.500000 -0.411120 -0.029625 0.911100
8.500000 39.500000 38.500000 -0.369077 -0.020362 0.929176
8.500000 39.500000 39.500000 -0.327842 -0.012502 0.944650
8.500000 39.500000 40.500000 -0.287098 -0.006167 0.957881
8.500000 39.500000 41.500000 -0.246428 -0.001436 0.969160
8.500000 39.500000 42.500000 -0.205325 0.001656 0.978692
8.500000 39.500000 43.500000 -0.163203 0.003127 0.986587
8.500000 39.500000 44.500000 -0.119403 0.003055 0.992841
8.500000 39.500000 45.500000 -0.073201 0.001588 0.997316
8.500000 39.500000 46.500000 -0.023831 -0.001042 0.999715
8.500000 39.500000 47.500000 0.029501 -0.004513 0.999555
8.500000 39.500000 48.500000 0.087578 -0.008394 0.996122
8.500000 39.500000 49.500000 0.151121 -0.012134 0.988441
8.500000 39.500000 50.500000 0.220709 -0.015054 0.975224
8.500000 39.500000 51.500000 0.296669 -0.016349 0.954840
8.500000 39.500000 52.500000 0.378920 -0.015099 0.925306
8.500000 39.500000 53.500000 0.466773 -0.010325 0.884317
8.500000 39.500000 54.500000 0.558701 -0.001070 0.829368
8.500000 39.500000 55.500000 0.652114 0.013446 0.758002
8.500000 39.500000 56.500000 0.743218 0.033630 0.668204
8.500000 39.500000 57.500000 0.827074 0.059276 0.558958
8.500000 39.500000 58.500000 0.897984 0.089358 0.430859
8.500000 39.500000 59.500000 0.950257 0.121956 0.286597
8.500000 39.500000 60.500000 0.979276 0.154409 0.131061
8.500000 39.500000 61.500000 0.982545 0.183727 -0.029139
8.500000 39.500000 62.500000 0.960329 0.207156 -0.186696
8.500000 39.500000 63.500000 0.915567 0.222713 -0.334867
8.500000 39.500000 64.500000 0.853127 0.229476 -0.468524
8.500000 39.500000 65.500000 0.778701 0.227574 -0.584666
8.500000 39.500000 66.500000 0.697776 0.217937 -0.682358
8.500000 39.500000 67.500000 0.614944 0.201950 -0.762273
8.500000 39.500000 68.500000 0.533622 0.181137 -0.826098
8.500000 39.500000 69.500000 0.456059 0.156945 -0.876001
8.500000 39.500000 70.500000 0.383532 0.130620 -0.914244
8.500000 39.500000 71.500000 0.316576 0.103172 -0.942940
8.500000 39.500000 72.500000 0.255221 0.075372 -0.963940
8.500000 39.500000 73.500000 0.199169 0.047790 -0.978799
8.500000 39.500000 74.500000 0.147934 0.020829 -0.988778
8.500000 39.500000 75.500000 0.100940 -0.005240 -0.994879
8.500000 39.500000 76.500000 0.057580 -0.030241 -0.997883
8.500000 39.500000 77.500000 0.017257 -0.054066 -0.998388
8.500000 39.500000 78.500000 -0.020592 -0.076659 -0.996845
8.500000 39.500000 79.500000 -0.056491 -0.097994 -0.993582
8.500000 39.500000 80.500000 -0.090911 -0.118067 -0.988835
8.500000 39.500000 81.500000 -0.124276 -0.136886 -0.982760
8.500000 39.500000 82.500000 -0.156961 -0.154466 -0.975450
8.500000 39.500000 83.500000 -0.189296 -0.170827 -0.966946
8.500000 39.500000 84.500000 -0.221563 -0.185990 -0.957245
8.500000 39.500000 85.500000 -0.254004 -0.199976 -0.946304
8.500000 39.500000 86.500000 -0.286814 -0.212810 -0.934050
8.500000 39.500000 87.500000 -0.320146 -0.224512 -0.920381
8.500000 39.500000 88.500000 -0.354108 -0.235107 -0.905170
8.500000 39.500000 89.500000 -0.388763 -0.244617 -0.888271
8.500000 39.500000 90.500000 -0.424125 -0.253067 -0.869526
8.500000 39.500000 91.500000 -0.460162 -0.260479 -0.848765
8.500000 39.500000 92.500000 -0.496792 -0.266877 -0.825818
8.500000 39.500000 93.500000 -0.533883 -0.272286 -0.800518
8.500000 39.500000 94.500000 -0.571255 -0.276731 -0.772714
8.500000 39.500000 95.500000 -0.608684 -0.280239 -0.742274
8.500000 39.500000 96.500000 -0.645898 -0.282838 -0.709097
8.500000 39.500000 97.500000 -0.682593 -0.284561 -0.673121
8.500000 39.500000 98.500000 -0.718430 -0.285447 -0.634332
8.500000 39.500000 99.500000 -0.753052 -0.285541 -0.592773
8.500000 39.500000 100.500000 -0.786087 -0.284898 -0.548544
8.500000 39.500000 101.500000 -0.817168 -0.283587 -0.501812
8.500000 39.500000 102.500000 -0.845939 -0.281696 -0.452807
8.500000 39.500000 103.500000 -0.872075 -0.279328 -0.401822
8.500000 39.500000 104.500000 -0.895289 -0.276614 -0.349202
8.500000 39.500000 105.500000 -0.915346 -0.273710 -0.295337
8.500000 39.500000 106.500000 -0.932069 -0.270803 -0.240650
8.500000 39.500000 107.500000 -0.945346 -0.268110 -0.185576
8.500000 39.500000 108.500000 -0.955126 -0.265879 -0.130549
8.500000 39.500000 109.500000 -0.961418 -0.264390 -0.075983
8.500000 39.500000 110.500000 -0.964279 -0.263953 -0.022257
8.500000 39.500000 111.500000 -0.963799 -0.264902 0.030299
8.500000 39.500000 112.500000 -0.960087 -0.267592 0.081416
8.500000 39.500000 113.500000 -0.953242 -0.272393 0.130890
8.500000 39.500000 114.500000 -0.943337 -0.279681 0.178587
8.500000 39.500000 115.500000 -0.930389 -0.289835 0.224438
8.500000 39.500000 116.500000 -0.914331 -0.303219 0.268435
8.500000 39.500000 117.500000 -0.894987 -0.320178 0.310619
8.500000 39.500000 118.500000 -0.872042 -0.341022 0.351064
8.500000 39.500000 119.500000 -0.845010 -0.366010 0.389865
8.500000 39.500000 120.500000 -0.813201 -0.395327 0.427107
8.500000 39.500000 121.500000 -0.775687 -0.429059 0.462837
8.500000 39.500000 122.500000 -0.731263 -0.467146 0.497021
8.500000 39.500000 123.500000 -0.678414 -0.509326 0.529473
8.500000 39.500000 124.500000 -0.615306 -0.555056 0.559743
8.500000 39.500000 125.500000 -0.539840 -0.603431 0.586894
8.500000 39.500000 126.500000 -0.449874 -0.653214 0.609036
8.500000 39.500000 127.500000 -0.343791 -0.703371 0.622156
8.500000 40.500000 0.500000 -0.451902 0.469458 -0.758547
8.500000 40.500000 1.500000 -0.525732 0.395990 -0.752859
8.500000 40.500000 2.500000 -0.588250 0.325046 -0.740477
8.500000 40.500000 3.500000 -0.640253 0.258655 -0.723308
8.500000 40.500000 4.500000 -0.683637 0.197993 -0.702452
8.500000 40.500000 5.500000 -0.720426 0.143528 -0.678518
8.500000 40.500000 6.500000 -0.752405 0.095270 -0.651775
8.500000 40.500000 7.500000 -0.781025 0.052959 -0.622250
8.500000 40.500000 8.500000 -0.807383 0.016181 -0.589806
8.500000 40.500000 9.500000 -0.832247 -0.015551 -0.554187
8.500000 40.500000 10.500000 -0.856081 -0.042753 -0.515070
8.500000 40.500000 11.500000 -0.879073 -0.065938 -0.472104
8.500000 40.500000 12.500000 -0.901160 -0.085593 -0.424953
8.500000 40.500000 13.500000 -0.922054 -0.102164 -0.373335
8.500000 40.500000 14.500000 -0.941276 -0.116045 -0.317068
8.500000 40.500000 15.500000 -0.958194 -0.127567 -0.256108
8.500000 40.500000 16.500000 -0.972065 -0.136993 -0.190586
8.500000 40.500000 17.500000 -0.982096 -0.144517 -0.120838
8.500000 40.500000 18.500000 -0.987507 -0.150270 -0.047419
8.500000 40.500000 19.500000 -0.987598 -0.154321 0.028904
8.500000 40.500000 20.500000 -0.981814 -0.156700 0.107171
8.500000 40.500000 21.500000 -0.969806 -0.157409 0.186277
8.500000 40.500000 22.500000 -0.951464 -0.156441 0.265035
8.500000 40.500000 23.500000 -0.926936 -0.153803 0.342249
8.500000 40.500000 24.500000 -0.896621 -0.149528 0.416789
8.500000 40.500000 25.500000 -0.861128 -0.143688 0.487660
8.500000 40.500000 26.500000 -0.821232 -0.136401 0.554051
8.500000 40.500000 27.500000 -0.777807 -0.127824 0.615368
8.500000 40.500000 28.500000 -0.731761 -0.118156 0.671241
8.500000 40.500000 29.500000 -0.683981 -0.107624 0.721517
8.500000 40.500000 30.500000 -0.635283 -0.096478 0.766229
8.500000 40.500000 31.500000 -0.586376 -0.084978 0.805570
8.500000 40.500000 32.500000 -0.537841 -0.073386 0.839846
8.500000 40.500000 33.500000 -0.490119 -0.061964 0.869450
8.500000 40.500000 34.500000 -0.443512 -0.050960 0.894819
8.500000 40.500000 35.500000 -0.398180 -0.040611 0.916408
8.500000 40.500000 36.500000 -0.354156 -0.031133 0.934668
8.500000 40.500000 37.500000 -0.311352 -0.022721 0.950023
