# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 24.500000 0.069535 0.014866 0.997469
8.500000 39.500000 25.500000 0.067582 0.014451 0.997609
8.500000 39.500000 26.500000 0.064789 0.013863 0.997803
8.500000 39.500000 27.500000 0.061673 0.013207 0.998009
8.500000 39.500000 28.500000 0.058491 0.012536 0.998209
8.500000 39.500000 29.500000 0.055373 0.011877 0.998395
8.500000 39.500000 30.500000 0.052381 0.011243 0.998564
8.500000 39.500000 31.500000 0.049539 0.010639 0.998716
8.500000 39.500000 32.500000 0.046851 0.010067 0.998851
8.500000 39.500000 33.500000 0.044311 0.009524 0.998972
8.500000 39.500000 34.500000 0.041909 0.009010 0.999081
8.500000 39.500000 35.500000 0.039632 0.008522 0.999178
8.500000 39.500000 36.500000 0.037468 0.008058 0.999265
8.500000 39.500000 37.500000 0.035408 0.007616 0.999344
8.500000 39.500000 38.500000 0.033441 0.007193 0.999415
8.500000 39.500000 39.500000 0.031560 0.006789 0.999479
8.500000 39.500000 40.500000 0.029757 0.006401 0.999537
8.500000 39.500000 41.500000 0.028026 0.006029 0.999589
8.500000 39.500000 42.500000 0.026362 0.005672 0.999636
8.500000 39.500000 43.500000 0.024760 0.005327 0.999679
8.500000 39.500000 44.500000 0.023215 0.004995 0.999718
8.500000 39.500000 45.500000 0.021724 0.004675 0.999753
8.500000 39.500000 46.500000 0.020282 0.004366 0.999785
8.500000 39.500000 47.500000 0.018887 0.004066 0.999813
8.500000 39.500000 48.500000 0.017536 0.003776 0.999839
8.500000 39.500000 49.500000 0.016224 0.003495 0.999862
8.500000 39.500000 50.500000 0.014949 0.003222 0.999883
8.500000 39.500000 51.500000 0.013708 0.002956 0.999902
8.500000 39.500000 52.500000 0.012499 0.002697 0.999918
8.500000 39.500000 53.500000 0.011318 0.002445 0.999933
8.500000 39.500000 54.500000 0.010163 0.002198 0.999946
8.500000 39.500000 55.500000 0.009031 0.001956 0.999957
8.500000 39.500000 56.500000 0.007920 0.001719 0.999967
8.500000 39.500000 57.500000 0.006827 0.001485 0.999976
8.500000 39.500000 58.500000 0.005750 0.001255 0.999983
8.500000 39.500000 59.500000 0.004685 0.001028 0.999988
8.500000 39.500000 60.500000 0.003632 0.000804 0.999993
8.500000 39.500000 61.500000 0.002587 0.000581 0.999996
8.500000 39.500000 62.500000 0.001547 0.000359 0.999999
8.500000 39.500000 63.500000 0.000512 0.000138 1.000000
8.500000 39.500000 64.500000 -0.000523 -0.000082 1.000000
8.500000 39.500000 65.500000 -0.001559 -0.000303 0.999999
8.500000 39.500000 66.500000 -0.002598 -0.000524 0.999996
8.500000 39.500000 67.500000 -0.003643 -0.000747 0.999993
8.500000 39.500000 68.500000 -0.004697 -0.000972 0.999988
8.500000 39.500000 69.500000 -0.005761 -0.001198 0.999983
8.500000 39.500000 70.500000 -0.006839 -0.001428 0.999976
8.500000 39.500000 71.500000 -0.007932 -0.001661 0.999967
8.500000 39.500000 72.500000 -0.009043 -0.001898 0.999957
8.500000 39.500000 73.500000 -0.010175 -0.002140 0.999946
8.500000 39.500000 74.500000 -0.011330 -0.002386 0.999933
8.500000 39.500000 75.500000 -0.012511 -0.002639 0.999918
8.500000 39.500000 76.500000 -0.013721 -0.002897 0.999902
8.500000 39.500000 77.500000 -0.014961 -0.003162 0.999883
8.500000 39.500000 78.500000 -0.016236 -0.003435 0.999862
8.500000 39.500000 79.500000 -0.017548 -0.003716 0.999839
8.500000 39.500000 80.500000 -0.018900 -0.004005 0.999813
8.500000 39.500000 81.500000 -0.020295 -0.004304 0.999785
8.500000 39.500000 82.500000 -0.021737 -0.004613 0.999753
8.500000 39.500000 83.500000 -0.023228 -0.004932 0.999718
8.500000 39.500000 84.500000 -0.024773 -0.005263 0.999679
8.500000 39.500000 85.500000 -0.026376 -0.005607 0.999636
8.500000 39.500000 86.500000 -0.028040 -0.005964 0.999589
8.500000 39.500000 87.500000 -0.029771 -0.006335 0.999537
8.500000 39.500000 88.500000 -0.031574 -0.006722 0.999479
8.500000 39.500000 89.500000 -0.033456 -0.007126 0.999415
8.500000 39.500000 90.500000 -0.035423 -0.007547 0.999344
8.500000 39.500000 91.500000 -0.037483 -0.007989 0.999265
8.500000 39.500000 92.500000 -0.039647 -0.008452 0.999178
8.500000 39.500000 93.500000 -0.041924 -0.008939 0.999081
8.500000 39.500000 94.500000 -0.044327 -0.009452 0.998972
8.500000 39.500000 95.500000 -0.046867 -0.009994 0.998851
8.500000 39.500000 96.500000 -0.049556 -0.010566 0.998716
8.500000 39.500000 97.500000 -0.052398 -0.011169 0.998564
8.500000 39.500000 98.500000 -0.055390 -0.011802 0.998395
