# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 48.500000 0.201939 -0.979326 -0.011897
8.500000 39.500000 49.500000 0.201971 -0.979319 -0.011925
8.500000 39.500000 50.500000 0.202001 -0.979312 -0.011984
8.500000 39.500000 51.500000 0.202029 -0.979305 -0.012065
8.500000 39.500000 52.500000 0.202056 -0.979298 -0.012163
8.500000 39.500000 53.500000 0.202082 -0.979292 -0.012272
8.500000 39.500000 54.500000 0.202109 -0.979285 -0.012391
8.500000 39.500000 55.500000 0.202136 -0.979278 -0.012515
8.500000 39.500000 56.500000 0.202164 -0.979270 -0.012641
8.500000 39.500000 57.500000 0.202195 -0.979262 -0.012768
8.500000 39.500000 58.500000 0.202227 -0.979254 -0.012894
8.500000 39.500000 59.500000 0.202261 -0.979245 -0.013018
8.500000 39.500000 60.500000 0.202298 -0.979236 -0.013136
8.500000 39.500000 61.500000 0.202338 -0.979226 -0.013250
8.500000 39.500000 62.500000 0.202380 -0.979216 -0.013356
8.500000 39.500000 63.500000 0.202424 -0.979205 -0.013456
8.500000 39.500000 64.500000 0.202472 -0.979194 -0.013546
8.500000 39.500000 65.500000 0.202521 -0.979183 -0.013628
8.500000 39.500000 66.500000 0.202573 -0.979171 -0.013699
8.500000 39.500000 67.500000 0.202628 -0.979159 -0.013761
8.500000 39.500000 68.500000 0.202684 -0.979147 -0.013812
8.500000 39.500000 69.500000 0.202742 -0.979134 -0.013852
8.500000 39.500000 70.500000 0.202803 -0.979121 -0.013881
8.500000 39.500000 71.500000 0.202864 -0.979108 -0.013900
8.500000 39.500000 72.500000 0.202927 -0.979095 -0.013910
8.500000 39.500000 73.500000 0.202991 -0.979082 -0.013910
8.500000 39.500000 74.500000 0.203056 -0.979069 -0.013902
8.500000 39.500000 75.500000 0.203119 -0.979056 -0.013889
8.500000 39.500000 76.500000 0.203179 -0.979043 -0.013872
8.500000 39.500000 77.500000 0.203232 -0.979033 -0.013855
8.500000 39.500000 78.500000 0.203272 -0.979025 -0.013841
8.500000 39.500000 79.500000 0.203286 -0.979022 -0.013832
8.500000 40.500000 48.500000 0.189272 -0.981766 -0.017685
8.500000 40.500000 49.500000 0.189312 -0.981757 -0.017727
8.500000 40.500000 50.500000 0.189354 -0.981747 -0.017817
8.500000 40.500000 51.500000 0.189396 -0.981737 -0.017940
8.500000 40.500000 52.500000 0.189436 -0.981726 -0.018088
8.500000 40.500000 53.500000 0.189477 -0.981715 -0.018252
8.500000 40.500000 54.500000 0.189519 -0.981704 -0.018429
8.500000 40.500000 55.500000 0.189562 -0.981692 -0.018614
8.500000 40.500000 56.500000 0.189607 -0.981680 -0.018802
8.500000 40.500000 57.500000 0.189656 -0.981667 -0.018990
8.500000 40.500000 58.500000 0.189707 -0.981653 -0.019177
8.500000 40.500000 59.500000 0.189763 -0.981639 -0.019360
8.500000 40.500000 60.500000 0.189822 -0.981624 -0.019536
8.500000 40.500000 61.500000 0.189885 -0.981609 -0.019703
8.500000 40.500000 62.500000 0.189953 -0.981592 -0.019862
8.500000 40.500000 63.500000 0.190024 -0.981576 -0.020009
8.500000 40.500000 64.500000 0.190099 -0.981558 -0.020143
8.500000 40.500000 65.500000 0.190178 -0.981541 -0.020265
8.500000 40.500000 66.500000 0.190261 -0.981522 -0.020372
8.500000 40.500000 67.500000 0.190347 -0.981504 -0.020464
8.500000 40.500000 68.500000 0.190436 -0.981485 -0.020541
8.500000 40.500000 69.500000 0.190528 -0.981466 -0.020602
8.500000 40.500000 70.500000 0.190622 -0.981446 -0.020647
8.500000 40.500000 71.500000 0.190718 -0.981427 -0.020677
8.500000 40.500000 72.500000 0.190817 -0.981408 -0.020693
8.500000 40.500000 73.500000 0.190917 -0.981388 -0.020695
8.500000 40.500000 74.500000 0.191017 -0.981369 -0.020686
8.500000 40.500000 75.500000 0.191115 -0.981350 -0.020668
8.500000 40.500000 76.500000 0.191210 -0.981332 -0.020644
8.500000 40.500000 77.500000 0.191295 -0.981316 -0.020619
8.500000 40.500000 78.500000 0.191363 -0.981303 -0.020596
8.500000 40.500000 79.500000 0.191397 -0.981297 -0.020577
8.500000 41.500000 48.500000 0.171461 -0.984853 -0.025792
8.500000 41.500000 49.500000 0.171504 -0.984844 -0.025860
8.500000 41.500000 50.500000 0.171558 -0.984831 -0.025995
8.500000 41.500000 51.500000 0.171615 -0.984816 -0.026177
8.500000 41.500000 52.500000 0.171673 -0.984800 -0.026395
8.500000 41.500000 53.500000 0.171733 -0.984783 -0.026637
8.500000 41.500000 54.500000 0.171795 -0.984766 -0.026896
8.500000 41.500000 55.500000 0.171859 -0.984747 -0.027165
8.500000 41.500000 56.500000 0.171928 -0.984727 -0.027440
8.500000 41.500000 57.500000 0.172001 -0.984707 -0.027715
8.500000 41.500000 58.500000 0.172079 -0.984685 -0.027987
8.500000 41.500000 59.500000 0.172163 -0.984663 -0.028253
8.500000 41.500000 60.500000 0.172254 -0.984640 -0.028509
8.500000 41.500000 61.500000 0.172350 -0.984616 -0.028753
8.500000 41.500000 62.500000 0.172452 -0.984591 -0.028983
8.500000 41.500000 63.500000 0.172560 -0.984566 -0.029198
8.500000 41.500000 64.500000 0.172674 -0.984540 -0.029394
8.500000 41.500000 65.500000 0.172794 -0.984514 -0.029571
8.500000 41.500000 66.500000 0.172919 -0.984487 -0.029728
8.500000 41.500000 67.500000 0.173048 -0.984460 -0.029863
8.500000 41.500000 68.500000 0.173183 -0.984433 -0.029976
8.500000 41.500000 69.500000 0.173321 -0.984406 -0.030067
8.500000 41.500000 70.500000 0.173463 -0.984379 -0.030134
8.500000 41.500000 71.500000 0.173608 -0.984352 -0.030180
8.500000 41.500000 72.500000 0.173755 -0.984326 -0.030204
8.500000 41.500000 73.500000 0.173905 -0.984299 -0.030209
8.500000 41.500000 74.500000 0.174054 -0.984273 -0.030197
8.500000 41.500000 75.500000 0.174202 -0.984248 -0.030171
8.500000 41.500000 76.500000 0.174344 -0.984224 -0.030136
8.500000 41.500000 77.500000 0.174475 -0.984202 -0.030097
8.500000 41.500000 78.500000 0.174584 -0.984183 -0.030061
8.500000 41.500000 79.500000 0.174653 -0.984172 -0.030033
8.500000 42.500000 48.500000 0.151132 -0.987891 -0.035073
8.500000 42.500000 49.500000 0.151176 -0.987881 -0.035171
8.500000 42.500000 50.500000 0.151241 -0.987864 -0.035357
