# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 16.500000 -0.199817 0.979809 -0.006947
8.500000 39.500000 17.500000 -0.199820 0.979808 -0.006969
8.500000 39.500000 18.500000 -0.199809 0.979810 -0.007005
8.500000 39.500000 19.500000 -0.199793 0.979813 -0.007054
8.500000 39.500000 20.500000 -0.199775 0.979816 -0.007113
8.500000 39.500000 21.500000 -0.199756 0.979819 -0.007178
8.500000 39.500000 22.500000 -0.199738 0.979822 -0.007249
8.500000 39.500000 23.500000 -0.199721 0.979825 -0.007324
8.500000 39.500000 24.500000 -0.199705 0.979828 -0.007402
8.500000 39.500000 25.500000 -0.199689 0.979831 -0.007482
8.500000 39.500000 26.500000 -0.199674 0.979833 -0.007563
8.500000 39.500000 27.500000 -0.199660 0.979836 -0.007645
8.500000 39.500000 28.500000 -0.199646 0.979838 -0.007727
8.500000 39.500000 29.500000 -0.199632 0.979840 -0.007808
8.500000 39.500000 30.500000 -0.199618 0.979842 -0.007889
8.500000 39.500000 31.500000 -0.199605 0.979844 -0.007970
8.500000 39.500000 32.500000 -0.199591 0.979846 -0.008049
8.500000 39.500000 33.500000 -0.199578 0.979848 -0.008127
8.500000 39.500000 34.500000 -0.199565 0.979850 -0.008204
8.500000 39.500000 35.500000 -0.199552 0.979852 -0.008279
8.500000 39.500000 36.500000 -0.199539 0.979854 -0.008352
8.500000 39.500000 37.500000 -0.199526 0.979856 -0.008424
8.500000 39.500000 38.500000 -0.199513 0.979858 -0.008493
8.500000 39.500000 39.500000 -0.199500 0.979860 -0.008561
8.500000 39.500000 40.500000 -0.199487 0.979862 -0.008626
8.500000 39.500000 41.500000 -0.199475 0.979864 -0.008689
8.500000 39.500000 42.500000 -0.199462 0.979867 -0.008750
8.500000 39.500000 43.500000 -0.199449 0.979869 -0.008808
8.500000 39.500000 44.500000 -0.199437 0.979871 -0.008864
8.500000 39.500000 45.500000 -0.199424 0.979873 -0.008918
8.500000 39.500000 46.500000 -0.199412 0.979875 -0.008969
8.500000 39.500000 47.500000 -0.199399 0.979877 -0.009017
8.500000 39.500000 48.500000 -0.199387 0.979879 -0.009063
8.500000 39.500000 49.500000 -0.199374 0.979881 -0.009106
8.500000 39.500000 50.500000 -0.199362 0.979883 -0.009146
8.500000 39.500000 51.500000 -0.199349 0.979886 -0.009184
8.500000 39.500000 52.500000 -0.199337 0.979888 -0.009218
8.500000 39.500000 53.500000 -0.199325 0.979890 -0.009250
8.500000 39.500000 54.500000 -0.199312 0.979892 -0.009279
8.500000 39.500000 55.500000 -0.199300 0.979894 -0.009306
8.500000 39.500000 56.500000 -0.199287 0.979897 -0.009329
8.500000 39.500000 57.500000 -0.199275 0.979899 -0.009350
8.500000 39.500000 58.500000 -0.199262 0.979901 -0.009367
8.500000 39.500000 59.500000 -0.199250 0.979904 -0.009382
8.500000 39.500000 60.500000 -0.199237 0.979906 -0.009394
8.500000 39.500000 61.500000 -0.199225 0.979909 -0.009402
8.500000 39.500000 62.500000 -0.199212 0.979911 -0.009408
8.500000 39.500000 63.500000 -0.199200 0.979914 -0.009411
8.500000 39.500000 64.500000 -0.199187 0.979916 -0.009411
8.500000 39.500000 65.500000 -0.199174 0.979919 -0.009408
8.500000 39.500000 66.500000 -0.199162 0.979921 -0.009402
8.500000 39.500000 67.500000 -0.199149 0.979924 -0.009394
8.500000 39.500000 68.500000 -0.199137 0.979927 -0.009382
8.500000 39.500000 69.500000 -0.199124 0.979929 -0.009367
8.500000 39.500000 70.500000 -0.199112 0.979932 -0.009350
8.500000 39.500000 71.500000 -0.199099 0.979935 -0.009329
8.500000 39.500000 72.500000 -0.199087 0.979938 -0.009306
8.500000 39.500000 73.500000 -0.199074 0.979940 -0.009280
8.500000 39.500000 74.500000 -0.199062 0.979943 -0.009250
8.500000 39.500000 75.500000 -0.199049 0.979946 -0.009219
8.500000 39.500000 76.500000 -0.199037 0.979949 -0.009184
8.500000 39.500000 77.500000 -0.199024 0.979952 -0.009146
8.500000 39.500000 78.500000 -0.199012 0.979955 -0.009106
8.500000 39.500000 79.500000 -0.198999 0.979958 -0.009063
8.500000 39.500000 80.500000 -0.198986 0.979961 -0.009017
8.500000 39.500000 81.500000 -0.198973 0.979964 -0.008969
8.500000 39.500000 82.500000 -0.198960 0.979967 -0.008918
8.500000 39.500000 83.500000 -0.198947 0.979970 -0.008865
8.500000 39.500000 84.500000 -0.198934 0.979973 -0.008809
8.500000 39.500000 85.500000 -0.198921 0.979976 -0.008751
8.500000 39.500000 86.500000 -0.198908 0.979980 -0.008690
8.500000 39.500000 87.500000 -0.198894 0.979983 -0.008627
8.500000 39.500000 88.500000 -0.198880 0.979986 -0.008562
8.500000 39.500000 89.500000 -0.198867 0.979990 -0.008495
8.500000 39.500000 90.500000 -0.198853 0.979993 -0.008425
8.500000 39.500000 91.500000 -0.198838 0.979997 -0.008354
8.500000 39.500000 92.500000 -0.198824 0.980000 -0.008281
8.500000 39.500000 93.500000 -0.198809 0.980004 -0.008207
8.500000 39.500000 94.500000 -0.198794 0.980008 -0.008131
8.500000 39.500000 95.500000 -0.198779 0.980011 -0.008054
8.500000 39.500000 96.500000 -0.198763 0.980015 -0.007975
8.500000 39.500000 97.500000 -0.198747 0.980019 -0.007896
8.500000 39.500000 98.500000 -0.198730 0.980023 -0.007817
8.500000 39.500000 99.500000 -0.198713 0.980027 -0.007737
8.500000 39.500000 100.500000 -0.198696 0.980031 -0.007658
8.500000 39.500000 101.500000 -0.198678 0.980036 -0.007580
8.500000 39.500000 102.500000 -0.198659 0.980040 -0.007503
8.500000 39.500000 103.500000 -0.198640 0.980044 -0.007428
8.500000 39.500000 104.500000 -0.198620 0.980049 -0.007356
8.500000 39.500000 105.500000 -0.198599 0.980054 -0.007288
8.500000 39.500000 106.500000 -0.198578 0.980058 -0.007225
8.500000 39.500000 107.500000 -0.198555 0.980064 -0.007168
8.500000 39.500000 108.500000 -0.198532 0.980069 -0.007119
8.500000 39.500000 109.500000 -0.198507 0.980074 -0.007081
8.500000 39.500000 110.500000 -0.198481 0.980079 -0.007055
8.500000 39.500000 111.500000 -0.198451 0.980085 -0.007045
8.500000 40.500000 16.500000 -0.185789 0.982565 -0.006933
8.500000 40.500000 17.500000 -0.185790 0.982565 -0.006962
8.500000 40.500000 18.500000 -0.185779 0.982567 -0.007001
8.500000 40.500000 19.500000 -0.185762 0.982569 -0.007052
8.500000 40.500000 20.500000 -0.185744 0.982573 -0.007111
8.500000 40.500000 21.500000 -0.185725 0.982576 -0.007178
8.500000 40.500000 22.500000 -0.185707 0.982578 -0.007250
8.500000 40.500000 23.500000 -0.185690 0.982581 -0.007325
8.500000 40.500000 24.500000 -0.185673 0.982584 -0.007403
8.500000 40.500000 25.500000 -0.185657 0.982586 -0.007483
8.500000 40.500000 26.500000 -0.185642 0.982588 -0.007565
8.500000 40.500000 27.500000 -0.185628 0.982590 -0.007646
8.500000 40.500000 28.500000 -0.185614 0.982592 -0.007728
8.500000 40.500000 29.500000 -0.185600 0.982594 -0.007810
8.500000 40.500000 30.500000 -0.185586 0.982596 -0.007891
8.500000 40.500000 31.500000 -0.185572 0.982598 -0.007972
8.500000 40.500000 32.500000 -0.185559 0.982600 -0.008051
8.500000 40.500000 33.500000 -0.185546 0.982602 -0.008129
8.500000 40.500000 34.500000 -0.185533 0.982604 -0.008206
8.500000 40.500000 35.500000 -0.185520 0.982606 -0.008281
8.500000 40.500000 36.500000 -0.185507 0.982607 -0.008354
8.500000 40.500000 37.500000 -0.185494 0.982609 -0.008426
8.500000 40.500000 38.500000 -0.185481 0.982611 -0.008496
8.500000 40.500000 39.500000 -0.185468 0.982613 -0.008563
8.500000 40.500000 40.500000 -0.185455 0.982615 -0.008628
8.500000 40.500000 41.500000 -0.185443 0.982617 -0.008692
8.500000 40.500000 42.500000 -0.185430 0.982619 -0.008752
8.500000 40.500000 43.500000 -0.185417 0.982620 -0.008811
8.500000 40.500000 44.500000 -0.185405 0.982622 -0.008867
8.500000 40.500000 45.500000 -0.185392 0.982624 -0.008920
8.500000 40.500000 46.500000 -0.185380 0.982626 -0.008971
8.500000 40.500000 47.500000 -0.185367 0.982628 -0.009020
8.500000 40.500000 48.500000 -0.185355 0.982630 -0.009065
8.500000 40.500000 49.500000 -0.185342 0.982632 -0.009108
8.500000 40.500000 50.500000 -0.185330 0.982634 -0.009149
