# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 56.500000 0.041377 -0.620936 0.782768
8.500000 39.500000 57.500000 0.039758 -0.619950 0.783634
8.500000 39.500000 58.500000 0.037532 -0.618109 0.785196
8.500000 39.500000 59.500000 0.035123 -0.615698 0.787199
8.500000 39.500000 60.500000 0.032719 -0.612965 0.789432
8.500000 39.500000 61.500000 0.030391 -0.610100 0.791741
8.500000 39.500000 62.500000 0.028159 -0.607249 0.794013
8.500000 39.500000 63.500000 0.026010 -0.604520 0.796165
8.500000 39.500000 64.500000 0.023922 -0.601996 0.798141
8.500000 39.500000 65.500000 0.021866 -0.599734 0.799900
8.500000 39.500000 66.500000 0.019819 -0.597779 0.801416
8.500000 39.500000 67.500000 0.017768 -0.596159 0.802670
8.500000 39.500000 68.500000 0.015724 -0.594889 0.803654
8.500000 39.500000 69.500000 0.013740 -0.593971 0.804369
8.500000 39.500000 70.500000 0.011951 -0.593383 0.804832
8.500000 39.500000 71.500000 0.010670 -0.593075 0.805076
8.500000 40.500000 56.500000 0.041305 -0.658727 0.751248
8.500000 40.500000 57.500000 0.039773 -0.657670 0.752256
8.500000 40.500000 58.500000 0.037668 -0.655790 0.754003
8.500000 40.500000 59.500000 0.035391 -0.653377 0.756205
8.500000 40.500000 60.500000 0.033119 -0.650671 0.758637
8.500000 40.500000 61.500000 0.030922 -0.647854 0.761136
8.500000 40.500000 62.500000 0.028817 -0.645065 0.763584
8.500000 40.500000 63.500000 0.026793 -0.642405 0.765896
8.500000 40.500000 64.500000 0.024828 -0.639949 0.768016
8.500000 40.500000 65.500000 0.022895 -0.637752 0.769901
8.500000 40.500000 66.500000 0.020971 -0.635852 0.771526
8.500000 40.500000 67.500000 0.019045 -0.634278 0.772871
8.500000 40.500000 68.500000 0.017127 -0.633043 0.773927
8.500000 40.500000 69.500000 0.015264 -0.632150 0.774696
8.500000 40.500000 70.500000 0.013584 -0.631584 0.775188
8.500000 40.500000 71.500000 0.012378 -0.631310 0.775432
8.500000 41.500000 56.500000 0.041057 -0.712852 0.700112
8.500000 41.500000 57.500000 0.039661 -0.711764 0.701298
8.500000 41.500000 58.500000 0.037748 -0.709912 0.703278
8.500000 41.500000 59.500000 0.035681 -0.707587 0.705725
8.500000 41.500000 60.500000 0.033621 -0.705014 0.708396
8.500000 41.500000 61.500000 0.031633 -0.702360 0.711118
8.500000 41.500000 62.500000 0.029731 -0.699749 0.713770
8.500000 41.500000 63.500000 0.027905 -0.697269 0.716266
8.500000 41.500000 64.500000 0.026135 -0.694986 0.718548
8.500000 41.500000 65.500000 0.024395 -0.692948 0.720575
8.500000 41.500000 66.500000 0.022665 -0.691186 0.722321
8.500000 41.500000 67.500000 0.020935 -0.689727 0.723767
8.500000 41.500000 68.500000 0.019211 -0.688582 0.724904
8.500000 41.500000 69.500000 0.017537 -0.687756 0.725730
8.500000 41.500000 70.500000 0.016028 -0.687239 0.726254
8.500000 41.500000 71.500000 0.014944 -0.687003 0.726501
8.500000 42.500000 56.500000 0.040551 -0.774130 0.631727
8.500000 42.500000 57.500000 0.039325 -0.773089 0.633077
8.500000 42.500000 58.500000 0.037653 -0.771385 0.635253
8.500000 42.500000 59.500000 0.035852 -0.769290 0.637893
8.500000 42.500000 60.500000 0.034062 -0.767000 0.640743
8.500000 42.500000 61.500000 0.032339 -0.764658 0.643624
8.500000 42.500000 62.500000 0.030694 -0.762368 0.646415
8.500000 42.500000 63.500000 0.029119 -0.760203 0.649032
8.500000 42.500000 64.500000 0.027594 -0.758216 0.651419
8.500000 42.500000 65.500000 0.026098 -0.756445 0.653536
8.500000 42.500000 66.500000 0.024612 -0.754917 0.655358
8.500000 42.500000 67.500000 0.023124 -0.753651 0.656867
8.500000 42.500000 68.500000 0.021642 -0.752660 0.658053
8.500000 42.500000 69.500000 0.020204 -0.751948 0.658913
8.500000 42.500000 70.500000 0.018905 -0.751509 0.659452
