# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 56.500000 0.073776 -0.891741 0.446492
8.500000 39.500000 57.500000 0.072779 -0.891311 0.447513
8.500000 39.500000 58.500000 0.071340 -0.890517 0.449321
8.500000 39.500000 59.500000 0.069697 -0.889479 0.451630
8.500000 39.500000 60.500000 0.067955 -0.888299 0.454210
8.500000 39.500000 61.500000 0.066165 -0.887060 0.456887
8.500000 39.500000 62.500000 0.064347 -0.885829 0.459528
8.500000 39.500000 63.500000 0.062509 -0.884657 0.462032
8.500000 39.500000 64.500000 0.060653 -0.883585 0.464326
8.500000 39.500000 65.500000 0.058780 -0.882642 0.466355
8.500000 39.500000 66.500000 0.056898 -0.881849 0.468087
8.500000 39.500000 67.500000 0.055025 -0.881214 0.469505
8.500000 39.500000 68.500000 0.053196 -0.880737 0.470608
8.500000 39.500000 69.500000 0.051480 -0.880408 0.471415
8.500000 39.500000 70.500000 0.049999 -0.880200 0.471961
8.500000 39.500000 71.500000 0.048995 -0.880080 0.472290
8.500000 40.500000 56.500000 0.068061 -0.903802 0.422503
8.500000 40.500000 57.500000 0.067142 -0.903380 0.423551
8.500000 40.500000 58.500000 0.065811 -0.902632 0.425351
8.500000 40.500000 59.500000 0.064286 -0.901666 0.427628
8.500000 40.500000 60.500000 0.062666 -0.900574 0.430162
8.500000 40.500000 61.500000 0.060998 -0.899430 0.432787
8.500000 40.500000 62.500000 0.059302 -0.898294 0.435374
8.500000 40.500000 63.500000 0.057584 -0.897214 0.437826
8.500000 40.500000 64.500000 0.055846 -0.896225 0.440071
8.500000 40.500000 65.500000 0.054092 -0.895354 0.442057
8.500000 40.500000 66.500000 0.052328 -0.894620 0.443753
8.500000 40.500000 67.500000 0.050570 -0.894032 0.445140
8.500000 40.500000 68.500000 0.048854 -0.893590 0.446218
8.500000 40.500000 69.500000 0.047242 -0.893285 0.447001
8.500000 40.500000 70.500000 0.045851 -0.893098 0.447520
8.500000 40.500000 71.500000 0.044904 -0.893000 0.447810
8.500000 41.500000 56.500000 0.059728 -0.919777 0.387869
8.500000 41.500000 57.500000 0.058912 -0.919385 0.388922
8.500000 41.500000 58.500000 0.057729 -0.918712 0.390685
8.500000 41.500000 59.500000 0.056370 -0.917856 0.392891
8.500000 41.500000 60.500000 0.054922 -0.916894 0.395334
8.500000 41.500000 61.500000 0.053427 -0.915890 0.397857
8.500000 41.500000 62.500000 0.051903 -0.914896 0.400339
8.500000 41.500000 63.500000 0.050357 -0.913950 0.402690
8.500000 41.500000 64.500000 0.048790 -0.913084 0.404841
8.500000 41.500000 65.500000 0.047206 -0.912321 0.406745
8.500000 41.500000 66.500000 0.045611 -0.911677 0.408369
8.500000 41.500000 67.500000 0.044020 -0.911160 0.409696
8.500000 41.500000 68.500000 0.042466 -0.910771 0.410723
8.500000 41.500000 69.500000 0.041006 -0.910504 0.411463
8.500000 41.500000 70.500000 0.039747 -0.910344 0.411939
8.500000 41.500000 71.500000 0.038893 -0.910269 0.412186
8.500000 42.500000 56.500000 0.049880 -0.936508 0.347079
8.500000 42.500000 57.500000 0.049174 -0.936162 0.348114
8.500000 42.500000 58.500000 0.048153 -0.935586 0.349801
8.500000 42.500000 59.500000 0.046976 -0.934862 0.351889
8.500000 42.500000 60.500000 0.045721 -0.934056 0.354188
8.500000 42.500000 61.500000 0.044421 -0.933218 0.356555
8.500000 42.500000 62.500000 0.043092 -0.932389 0.358880
8.500000 42.500000 63.500000 0.041741 -0.931601 0.361079
8.500000 42.500000 64.500000 0.040368 -0.930879 0.363090
8.500000 42.500000 65.500000 0.038978 -0.930243 0.364868
8.500000 42.500000 66.500000 0.037576 -0.929705 0.366384
8.500000 42.500000 67.500000 0.036177 -0.929272 0.367621
8.500000 42.500000 68.500000 0.034810 -0.928946 0.368575
8.500000 42.500000 69.500000 0.033526 -0.928723 0.369255
8.500000 42.500000 70.500000 0.032420 -0.928593 0.369681
8.500000 42.500000 71.500000 0.031671 -0.928538 0.369883
8.500000 43.500000 56.500000 0.038991 -0.952520 0.301969
8.500000 43.500000 57.500000 0.038396 -0.952234 0.302947
8.500000 43.500000 58.500000 0.037538 -0.951769 0.304509
8.500000 43.500000 59.500000 0.036549 -0.951193 0.306424
8.500000 43.500000 60.500000 0.035490 -0.950555 0.308522
8.500000 43.500000 61.500000 0.034392 -0.949894 0.310676
8.500000 43.500000 62.500000 0.033267 -0.949241 0.312787
8.500000 43.500000 63.500000 0.032120 -0.948621 0.314781
8.500000 43.500000 64.500000 0.030953 -0.948053 0.316604
8.500000 43.500000 65.500000 0.029767 -0.947551 0.318215
8.500000 43.500000 66.500000 0.028571 -0.947126 0.319587
8.500000 43.500000 67.500000 0.027376 -0.946784 0.320705
8.500000 43.500000 68.500000 0.026207 -0.946526 0.321563
8.500000 43.500000 69.500000 0.025110 -0.946350 0.322168
