# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 32.500000 -0.199208 0.979957 -0.000802
8.500000 39.500000 33.500000 -0.199223 0.979954 -0.000810
8.500000 39.500000 34.500000 -0.199229 0.979953 -0.000819
8.500000 39.500000 35.500000 -0.199231 0.979952 -0.000828
8.500000 39.500000 36.500000 -0.199231 0.979952 -0.000839
8.500000 39.500000 37.500000 -0.199230 0.979952 -0.000850
8.500000 39.500000 38.500000 -0.199229 0.979953 -0.000861
8.500000 39.500000 39.500000 -0.199229 0.979953 -0.000872
8.500000 39.500000 40.500000 -0.199228 0.979953 -0.000883
8.500000 39.500000 41.500000 -0.199228 0.979953 -0.000893
8.500000 39.500000 42.500000 -0.199227 0.979953 -0.000903
8.500000 39.500000 43.500000 -0.199227 0.979953 -0.000912
8.500000 39.500000 44.500000 -0.199226 0.979953 -0.000921
8.500000 39.500000 45.500000 -0.199226 0.979953 -0.000929
8.500000 39.500000 46.500000 -0.199225 0.979953 -0.000937
8.500000 39.500000 47.500000 -0.199224 0.979953 -0.000945
8.500000 39.500000 48.500000 -0.199224 0.979954 -0.000952
8.500000 39.500000 49.500000 -0.199223 0.979954 -0.000959
8.500000 39.500000 50.500000 -0.199222 0.979954 -0.000965
8.500000 39.500000 51.500000 -0.199220 0.979954 -0.000971
8.500000 39.500000 52.500000 -0.199219 0.979955 -0.000976
8.500000 39.500000 53.500000 -0.199218 0.979955 -0.000982
8.500000 39.500000 54.500000 -0.199216 0.979955 -0.000986
8.500000 39.500000 55.500000 -0.199215 0.979955 -0.000990
8.500000 39.500000 56.500000 -0.199213 0.979956 -0.000994
8.500000 39.500000 57.500000 -0.199211 0.979956 -0.000997
8.500000 39.500000 58.500000 -0.199210 0.979956 -0.001000
8.500000 39.500000 59.500000 -0.199208 0.979957 -0.001002
8.500000 39.500000 60.500000 -0.199206 0.979957 -0.001004
8.500000 39.500000 61.500000 -0.199204 0.979958 -0.001006
8.500000 39.500000 62.500000 -0.199202 0.979958 -0.001007
8.500000 39.500000 63.500000 -0.199200 0.979958 -0.001007
8.500000 39.500000 64.500000 -0.199198 0.979959 -0.001007
8.500000 39.500000 65.500000 -0.199196 0.979959 -0.001007
8.500000 39.500000 66.500000 -0.199193 0.979960 -0.001006
8.500000 39.500000 67.500000 -0.199191 0.979960 -0.001005
8.500000 39.500000 68.500000 -0.199189 0.979961 -0.001003
8.500000 39.500000 69.500000 -0.199186 0.979961 -0.001001
8.500000 39.500000 70.500000 -0.199184 0.979962 -0.000998
8.500000 39.500000 71.500000 -0.199181 0.979962 -0.000995
8.500000 39.500000 72.500000 -0.199179 0.979963 -0.000991
8.500000 39.500000 73.500000 -0.199176 0.979963 -0.000987
8.500000 39.500000 74.500000 -0.199173 0.979964 -0.000983
8.500000 39.500000 75.500000 -0.199170 0.979964 -0.000978
8.500000 39.500000 76.500000 -0.199168 0.979965 -0.000973
8.500000 39.500000 77.500000 -0.199164 0.979966 -0.000968
8.500000 39.500000 78.500000 -0.199161 0.979966 -0.000962
8.500000 39.500000 79.500000 -0.199158 0.979967 -0.000957
8.500000 39.500000 80.500000 -0.199154 0.979968 -0.000950
8.500000 39.500000 81.500000 -0.199151 0.979968 -0.000944
8.500000 39.500000 82.500000 -0.199147 0.979969 -0.000938
