# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 40.500000 -0.293005 0.849339 0.439057
8.500000 39.500000 41.500000 -0.293509 0.848499 0.440343
8.500000 39.500000 42.500000 -0.294053 0.847066 0.442732
8.500000 39.500000 43.500000 -0.294510 0.845203 0.445977
8.500000 39.500000 44.500000 -0.294846 0.843017 0.449875
8.500000 39.500000 45.500000 -0.295065 0.840581 0.454269
8.500000 39.500000 46.500000 -0.295187 0.837947 0.459031
8.500000 39.500000 47.500000 -0.295236 0.835156 0.464059
8.500000 39.500000 48.500000 -0.295237 0.832239 0.469270
8.500000 39.500000 49.500000 -0.295213 0.829221 0.474596
8.500000 39.500000 50.500000 -0.295183 0.826127 0.479981
8.500000 39.500000 51.500000 -0.295163 0.822975 0.485377
8.500000 39.500000 52.500000 -0.295167 0.819784 0.490746
8.500000 39.500000 53.500000 -0.295204 0.816570 0.496053
8.500000 39.500000 54.500000 -0.295285 0.813349 0.501268
8.500000 39.500000 55.500000 -0.295415 0.810137 0.506368
8.500000 39.500000 56.500000 -0.295601 0.806946 0.511330
8.500000 39.500000 57.500000 -0.295846 0.803791 0.516134
8.500000 39.500000 58.500000 -0.296156 0.800684 0.520765
8.500000 39.500000 59.500000 -0.296533 0.797637 0.525208
8.500000 39.500000 60.500000 -0.296982 0.794660 0.529450
8.500000 39.500000 61.500000 -0.297504 0.791764 0.533480
8.500000 39.500000 62.500000 -0.298103 0.788960 0.537287
8.500000 39.500000 63.500000 -0.298782 0.786254 0.540864
8.500000 39.500000 64.500000 -0.299544 0.783657 0.544202
8.500000 39.500000 65.500000 -0.300391 0.781174 0.547296
8.500000 39.500000 66.500000 -0.301327 0.778813 0.550138
8.500000 39.500000 67.500000 -0.302354 0.776579 0.552726
8.500000 39.500000 68.500000 -0.303476 0.774478 0.555055
8.500000 39.500000 69.500000 -0.304695 0.772513 0.557122
8.500000 39.500000 70.500000 -0.306013 0.770687 0.558926
8.500000 39.500000 71.500000 -0.307434 0.769002 0.560464
8.500000 39.500000 72.500000 -0.308959 0.767461 0.561737
8.500000 39.500000 73.500000 -0.310591 0.766061 0.562747
8.500000 39.500000 74.500000 -0.312331 0.764801 0.563497
8.500000 39.500000 75.500000 -0.314180 0.763679 0.563991
8.500000 39.500000 76.500000 -0.316139 0.762689 0.564236
