# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 40.500000 0.126171 0.621274 0.773368
8.500000 39.500000 41.500000 0.077312 0.630350 0.772452
8.500000 39.500000 42.500000 0.036666 0.635231 0.771451
8.500000 39.500000 43.500000 0.002594 0.636750 0.771066
8.500000 39.500000 44.500000 -0.026069 0.635718 0.771481
8.500000 39.500000 45.500000 -0.050204 0.632796 0.772689
8.500000 39.500000 46.500000 -0.070504 0.628499 0.774609
8.500000 39.500000 47.500000 -0.087523 0.623228 0.777127
8.500000 39.500000 48.500000 -0.101709 0.617301 0.780125
8.500000 39.500000 49.500000 -0.113438 0.610971 0.783484
8.500000 39.500000 50.500000 -0.123022 0.604446 0.787090
8.500000 39.500000 51.500000 -0.130733 0.597898 0.790840
8.500000 39.500000 52.500000 -0.136806 0.591470 0.794636
8.500000 39.500000 53.500000 -0.141451 0.585285 0.798394
8.500000 39.500000 54.500000 -0.144857 0.579441 0.802037
8.500000 39.500000 55.500000 -0.147195 0.574025 0.805499
8.500000 39.500000 56.500000 -0.148624 0.569104 0.808722
8.500000 39.500000 57.500000 -0.149289 0.564734 0.811658
8.500000 39.500000 58.500000 -0.149326 0.560960 0.814264
8.500000 39.500000 59.500000 -0.148861 0.557814 0.816507
8.500000 39.500000 60.500000 -0.148015 0.555319 0.818360
8.500000 39.500000 61.500000 -0.146901 0.553488 0.819799
8.500000 39.500000 62.500000 -0.145627 0.552328 0.820809
8.500000 39.500000 63.500000 -0.144296 0.551834 0.821376
8.500000 39.500000 64.500000 -0.143009 0.551996 0.821492
8.500000 39.500000 65.500000 -0.141866 0.552794 0.821153
8.500000 39.500000 66.500000 -0.140964 0.554203 0.820359
8.500000 39.500000 67.500000 -0.140401 0.556185 0.819113
8.500000 39.500000 68.500000 -0.140276 0.558699 0.817422
8.500000 39.500000 69.500000 -0.140690 0.561688 0.815299
8.500000 39.500000 70.500000 -0.141747 0.565089 0.812762
8.500000 39.500000 71.500000 -0.143555 0.568826 0.809833
8.500000 39.500000 72.500000 -0.146226 0.572809 0.806541
8.500000 39.500000 73.500000 -0.149880 0.576936 0.802920
8.500000 39.500000 74.500000 -0.154643 0.581086 0.799015
8.500000 39.500000 75.500000 -0.160648 0.585122 0.794874
8.500000 39.500000 76.500000 -0.168043 0.588884 0.790555
8.500000 39.500000 77.500000 -0.176988 0.592187 0.786123
8.500000 39.500000 78.500000 -0.187661 0.594814 0.781652
8.500000 39.500000 79.500000 -0.200263 0.596512 0.777218
8.500000 39.500000 80.500000 -0.215029 0.596975 0.772906
8.500000 39.500000 81.500000 -0.232230 0.595832 0.768800
8.500000 39.500000 82.500000 -0.252190 0.592620 0.764984
8.500000 39.500000 83.500000 -0.275299 0.586749 0.761536
8.500000 39.500000 84.500000 -0.302030 0.577440 0.758513
8.500000 39.500000 85.500000 -0.332962 0.563635 0.755944
8.500000 39.500000 86.500000 -0.368820 0.543820 0.753811
8.500000 39.500000 87.500000 -0.410544 0.515642 0.752042
8.500000 40.500000 40.500000 0.164336 0.612291 0.773365
8.500000 40.500000 41.500000 0.116031 0.622709 0.773802
8.500000 40.500000 42.500000 0.075778 0.628297 0.774274
8.500000 40.500000 43.500000 0.042007 0.630295 0.775218
8.500000 40.500000 44.500000 0.013588 0.629631 0.776776
8.500000 40.500000 45.500000 -0.010339 0.627003 0.778948
8.500000 40.500000 46.500000 -0.030454 0.622946 0.781672
8.500000 40.500000 47.500000 -0.047304 0.617870 0.784856
8.500000 40.500000 48.500000 -0.061335 0.612098 0.788400
8.500000 40.500000 49.500000 -0.072918 0.605891 0.792199
8.500000 40.500000 50.500000 -0.082364 0.599459 0.796156
8.500000 40.500000 51.500000 -0.089945 0.592981 0.800178
8.500000 40.500000 52.500000 -0.095895 0.586601 0.804178
8.500000 40.500000 53.500000 -0.100424 0.580446 0.808082
8.500000 40.500000 54.500000 -0.103722 0.574619 0.811822
8.500000 40.500000 55.500000 -0.105961 0.569206 0.815338
8.500000 40.500000 56.500000 -0.107299 0.564280 0.818581
8.500000 40.500000 57.500000 -0.107882 0.559897 0.821509
8.500000 40.500000 58.500000 -0.107846 0.556105 0.824085
8.500000 40.500000 59.500000 -0.107318 0.552938 0.826282
8.500000 40.500000 60.500000 -0.106419 0.550421 0.828077
8.500000 40.500000 61.500000 -0.105261 0.548569 0.829453
8.500000 40.500000 62.500000 -0.103953 0.547388 0.830398
8.500000 40.500000 63.500000 -0.102598 0.546877 0.830903
8.500000 40.500000 64.500000 -0.101297 0.547027 0.830964
8.500000 40.500000 65.500000 -0.100150 0.547819 0.830580
8.500000 40.500000 66.500000 -0.099253 0.549229 0.829757
8.500000 40.500000 67.500000 -0.098704 0.551221 0.828500
8.500000 40.500000 68.500000 -0.098603 0.553753 0.826822
8.500000 40.500000 69.500000 -0.099050 0.556772 0.824739
8.500000 40.500000 70.500000 -0.100149 0.560214 0.822271
8.500000 40.500000 71.500000 -0.102007 0.564005 0.819447
8.500000 40.500000 72.500000 -0.104736 0.568056 0.816298
8.500000 40.500000 73.500000 -0.108454 0.572266 0.812865
8.500000 40.500000 74.500000 -0.113285 0.576516 0.809195
8.500000 40.500000 75.500000 -0.119364 0.580669 0.805342
8.500000 40.500000 76.500000 -0.126834 0.584567 0.801370
8.500000 40.500000 77.500000 -0.135855 0.588028 0.797350
8.500000 40.500000 78.500000 -0.146602 0.590837 0.793360
8.500000 40.500000 79.500000 -0.159274 0.592744 0.789485
8.500000 40.500000 80.500000 -0.174102 0.593448 0.785817
8.500000 40.500000 81.500000 -0.191355 0.592585 0.782449
8.500000 40.500000 82.500000 -0.211355 0.589701 0.779475
8.500000 40.500000 83.500000 -0.234491 0.584222 0.776980
8.500000 40.500000 84.500000 -0.261235 0.575396 0.775033
8.500000 40.500000 85.500000 -0.292168 0.562219 0.773659
8.500000 40.500000 86.500000 -0.328019 0.543314 0.772796
8.500000 40.500000 87.500000 -0.369761 0.516772 0.772155
8.500000 41.500000 40.500000 0.187762 0.600865 0.776985
8.500000 41.500000 41.500000 0.140255 0.612620 0.777834
8.500000 41.500000 42.500000 0.100603 0.619091 0.778849
8.500000 41.500000 43.500000 0.067290 0.621740 0.780327
8.500000 41.500000 44.500000 0.039223 0.621589 0.782361
8.500000 41.500000 45.500000 0.015564 0.619380 0.784937
8.500000 41.500000 46.500000 -0.004347 0.615667 0.787995
8.500000 41.500000 47.500000 -0.021042 0.610873 0.791449
8.500000 41.500000 48.500000 -0.034957 0.605331 0.795206
8.500000 41.500000 49.500000 -0.046453 0.599308 0.799170
8.500000 41.500000 50.500000 -0.055837 0.593022 0.803248
8.500000 41.500000 51.500000 -0.063372 0.586653 0.807355
8.500000 41.500000 52.500000 -0.069290 0.580355 0.811411
8.500000 41.500000 53.500000 -0.073798 0.574256 0.815343
8.500000 41.500000 54.500000 -0.077082 0.568463 0.819090
8.500000 41.500000 55.500000 -0.079311 0.563067 0.822597
8.500000 41.500000 56.500000 -0.080644 0.558143 0.825816
8.500000 41.500000 57.500000 -0.081223 0.553753 0.828710
8.500000 41.500000 58.500000 -0.081184 0.549944 0.831246
8.500000 41.500000 59.500000 -0.080653 0.546755 0.833399
8.500000 41.500000 60.500000 -0.079750 0.544212 0.835148
8.500000 41.500000 61.500000 -0.078585 0.542334 0.836480
8.500000 41.500000 62.500000 -0.077268 0.541128 0.837383
8.500000 41.500000 63.500000 -0.075901 0.540596 0.837852
8.500000 41.500000 64.500000 -0.074585 0.540729 0.837884
8.500000 41.500000 65.500000 -0.073418 0.541511 0.837481
8.500000 41.500000 66.500000 -0.072498 0.542920 0.836649
8.500000 41.500000 67.500000 -0.071923 0.544922 0.835396
8.500000 41.500000 68.500000 -0.071790 0.547475 0.833737
8.500000 41.500000 69.500000 -0.072202 0.550529 0.831687
8.500000 41.500000 70.500000 -0.073262 0.554022 0.829272
8.500000 41.500000 71.500000 -0.075076 0.557881 0.826518
8.500000 41.500000 72.500000 -0.077758 0.562018 0.823462
8.500000 41.500000 73.500000 -0.081425 0.566334 0.820143
8.500000 41.500000 74.500000 -0.086201 0.570713 0.816613
8.500000 41.500000 75.500000 -0.092221 0.575019 0.812926
