# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 24.500000 -0.198783 0.980036 0.003962
8.500000 39.500000 25.500000 -0.198807 0.980031 0.003964
8.500000 39.500000 26.500000 -0.198825 0.980027 0.003976
8.500000 39.500000 27.500000 -0.198841 0.980024 0.003994
8.500000 39.500000 28.500000 -0.198855 0.980021 0.004018
8.500000 39.500000 29.500000 -0.198869 0.980018 0.004046
8.500000 39.500000 30.500000 -0.198882 0.980015 0.004077
8.500000 39.500000 31.500000 -0.198895 0.980012 0.004112
8.500000 39.500000 32.500000 -0.198907 0.980010 0.004148
8.500000 39.500000 33.500000 -0.198919 0.980007 0.004186
8.500000 39.500000 34.500000 -0.198931 0.980004 0.004225
8.500000 39.500000 35.500000 -0.198942 0.980002 0.004264
8.500000 39.500000 36.500000 -0.198953 0.980000 0.004304
8.500000 39.500000 37.500000 -0.198964 0.979997 0.004343
8.500000 39.500000 38.500000 -0.198974 0.979995 0.004383
8.500000 39.500000 39.500000 -0.198984 0.979993 0.004422
8.500000 39.500000 40.500000 -0.198994 0.979991 0.004460
8.500000 39.500000 41.500000 -0.199004 0.979988 0.004497
8.500000 39.500000 42.500000 -0.199014 0.979986 0.004533
8.500000 39.500000 43.500000 -0.199023 0.979984 0.004568
8.500000 39.500000 44.500000 -0.199032 0.979982 0.004602
8.500000 39.500000 45.500000 -0.199041 0.979980 0.004635
8.500000 39.500000 46.500000 -0.199050 0.979978 0.004666
8.500000 39.500000 47.500000 -0.199059 0.979976 0.004696
8.500000 39.500000 48.500000 -0.199068 0.979974 0.004724
8.500000 39.500000 49.500000 -0.199077 0.979972 0.004751
8.500000 39.500000 50.500000 -0.199085 0.979970 0.004776
8.500000 39.500000 51.500000 -0.199094 0.979969 0.004800
8.500000 39.500000 52.500000 -0.199103 0.979967 0.004821
8.500000 39.500000 53.500000 -0.199111 0.979965 0.004841
8.500000 39.500000 54.500000 -0.199119 0.979963 0.004860
8.500000 39.500000 55.500000 -0.199128 0.979961 0.004876
8.500000 39.500000 56.500000 -0.199136 0.979960 0.004891
8.500000 39.500000 57.500000 -0.199144 0.979958 0.004904
8.500000 39.500000 58.500000 -0.199153 0.979956 0.004915
8.500000 39.500000 59.500000 -0.199161 0.979954 0.004925
8.500000 39.500000 60.500000 -0.199170 0.979953 0.004932
8.500000 39.500000 61.500000 -0.199178 0.979951 0.004938
8.500000 39.500000 62.500000 -0.199186 0.979949 0.004941
8.500000 39.500000 63.500000 -0.199195 0.979948 0.004943
8.500000 39.500000 64.500000 -0.199203 0.979946 0.004943
8.500000 39.500000 65.500000 -0.199211 0.979944 0.004941
8.500000 39.500000 66.500000 -0.199220 0.979942 0.004937
8.500000 39.500000 67.500000 -0.199228 0.979941 0.004932
8.500000 39.500000 68.500000 -0.199236 0.979939 0.004924
8.500000 39.500000 69.500000 -0.199244 0.979938 0.004915
8.500000 39.500000 70.500000 -0.199252 0.979936 0.004904
8.500000 39.500000 71.500000 -0.199260 0.979934 0.004891
8.500000 39.500000 72.500000 -0.199268 0.979933 0.004876
8.500000 39.500000 73.500000 -0.199276 0.979931 0.004859
8.500000 39.500000 74.500000 -0.199284 0.979930 0.004841
8.500000 39.500000 75.500000 -0.199292 0.979928 0.004821
8.500000 39.500000 76.500000 -0.199300 0.979927 0.004799
