# x_nm  y_nm  z_nm  mx  my  mz
8.500000 39.500000 32.500000 -0.199316 0.979933 -0.002005
8.500000 39.500000 33.500000 -0.199329 0.979931 -0.002015
8.500000 39.500000 34.500000 -0.199331 0.979930 -0.002028
8.500000 39.500000 35.500000 -0.199329 0.979931 -0.002045
8.500000 39.500000 36.500000 -0.199325 0.979931 -0.002064
8.500000 39.500000 37.500000 -0.199321 0.979932 -0.002084
8.500000 39.500000 38.500000 -0.199316 0.979933 -0.002105
8.500000 39.500000 39.500000 -0.199312 0.979934 -0.002126
8.500000 39.500000 40.500000 -0.199308 0.979935 -0.002148
8.500000 39.500000 41.500000 -0.199304 0.979935 -0.002169
8.500000 39.500000 42.500000 -0.199300 0.979936 -0.002189
8.500000 39.500000 43.500000 -0.199297 0.979937 -0.002210
8.500000 39.500000 44.500000 -0.199293 0.979937 -0.002229
8.500000 39.500000 45.500000 -0.199289 0.979938 -0.002248
8.500000 39.500000 46.500000 -0.199285 0.979939 -0.002266
8.500000 39.500000 47.500000 -0.199281 0.979940 -0.002284
8.500000 39.500000 48.500000 -0.199277 0.979941 -0.002300
8.500000 39.500000 49.500000 -0.199272 0.979941 -0.002316
8.500000 39.500000 50.500000 -0.199268 0.979942 -0.002331
8.500000 39.500000 51.500000 -0.199264 0.979943 -0.002345
8.500000 39.500000 52.500000 -0.199259 0.979944 -0.002358
8.500000 39.500000 53.500000 -0.199254 0.979945 -0.002369
8.500000 39.500000 54.500000 -0.199249 0.979946 -0.002380
8.500000 39.500000 55.500000 -0.199244 0.979947 -0.002390
8.500000 39.500000 56.500000 -0.199239 0.979948 -0.002399
8.500000 39.500000 57.500000 -0.199234 0.979949 -0.002407
8.500000 39.500000 58.500000 -0.199229 0.979950 -0.002414
8.500000 39.500000 59.500000 -0.199224 0.979951 -0.002419
8.500000 39.500000 60.500000 -0.199218 0.979952 -0.002424
8.500000 39.500000 61.500000 -0.199213 0.979953 -0.002427
8.500000 39.500000 62.500000 -0.199207 0.979954 -0.002429
8.500000 39.500000 63.500000 -0.199201 0.979956 -0.002430
8.500000 39.500000 64.500000 -0.199195 0.979957 -0.002431
8.500000 39.500000 65.500000 -0.199190 0.979958 -0.002429
8.500000 39.500000 66.500000 -0.199184 0.979959 -0.002427
8.500000 39.500000 67.500000 -0.199178 0.979960 -0.002424
8.500000 39.500000 68.500000 -0.199172 0.979962 -0.002420
8.500000 39.500000 69.500000 -0.199166 0.979963 -0.002414
8.500000 39.500000 70.500000 -0.199160 0.979964 -0.002408
8.500000 39.500000 71.500000 -0.199154 0.979965 -0.002400
8.500000 39.500000 72.500000 -0.199148 0.979966 -0.002391
8.500000 39.500000 73.500000 -0.199142 0.979968 -0.002382
8.500000 39.500000 74.500000 -0.199136 0.979969 -0.002371
8.500000 39.500000 75.500000 -0.199130 0.979970 -0.002360
8.500000 39.500000 76.500000 -0.199123 0.979972 -0.002347
8.500000 39.500000 77.500000 -0.199117 0.979973 -0.002334
8.500000 39.500000 78.500000 -0.199111 0.979974 -0.002320
8.500000 39.500000 79.500000 -0.199104 0.979976 -0.002305
8.500000 39.500000 80.500000 -0.199097 0.979977 -0.002289
8.500000 39.500000 81.500000 -0.199090 0.979979 -0.002273
8.500000 39.500000 82.500000 -0.199083 0.979980 -0.002257
8.500000 39.500000 83.500000 -0.199076 0.979981 -0.002240
8.500000 39.500000 84.500000 -0.199069 0.979983 -0.002223
8.500000 39.500000 85.500000 -0.199062 0.979984 -0.002206
8.500000 39.500000 86.500000 -0.199054 0.979986 -0.002189
8.500000 39.500000 87.500000 -0.199046 0.979988 -0.002173
8.500000 39.500000 88.500000 -0.199038 0.979989 -0.002158
8.500000 39.500000 89.500000 -0.199030 0.979991 -0.002143
8.500000 39.500000 90.500000 -0.199022 0.979993 -0.002130
8.500000 39.500000 91.500000 -0.199014 0.979994 -0.002119
8.500000 39.500000 92.500000 -0.199005 0.979996 -0.002110
8.500000 39.500000 93.500000 -0.198994 0.979998 -0.002104
8.500000 39.500000 94.500000 -0.198980 0.980001 -0.002101
8.500000 39.500000 95.500000 -0.198960 0.980005 -0.002103
8.500000 40.500000 32.500000 -0.185290 0.982682 -0.001992
8.500000 40.500000 33.500000 -0.185301 0.982680 -0.002008
8.500000 40.500000 34.500000 -0.185303 0.982679 -0.002025
8.500000 40.500000 35.500000 -0.185300 0.982680 -0.002042
8.500000 40.500000 36.500000 -0.185295 0.982681 -0.002062
8.500000 40.500000 37.500000 -0.185291 0.982682 -0.002083
8.500000 40.500000 38.500000 -0.185286 0.982682 -0.002104
8.500000 40.500000 39.500000 -0.185281 0.982683 -0.002126
8.500000 40.500000 40.500000 -0.185277 0.982684 -0.002148
8.500000 40.500000 41.500000 -0.185273 0.982685 -0.002169
8.500000 40.500000 42.500000 -0.185269 0.982685 -0.002190
8.500000 40.500000 43.500000 -0.185265 0.982686 -0.002210
8.500000 40.500000 44.500000 -0.185261 0.982687 -0.002230
8.500000 40.500000 45.500000 -0.185257 0.982688 -0.002248
8.500000 40.500000 46.500000 -0.185253 0.982688 -0.002267
8.500000 40.500000 47.500000 -0.185249 0.982689 -0.002284
8.500000 40.500000 48.500000 -0.185245 0.982690 -0.002301
8.500000 40.500000 49.500000 -0.185241 0.982691 -0.002316
8.500000 40.500000 50.500000 -0.185236 0.982691 -0.002331
8.500000 40.500000 51.500000 -0.185232 0.982692 -0.002345
8.500000 40.500000 52.500000 -0.185227 0.982693 -0.002358
8.500000 40.500000 53.500000 -0.185222 0.982694 -0.002370
8.500000 40.500000 54.500000 -0.185217 0.982695 -0.002381
8.500000 40.500000 55.500000 -0.185212 0.982696 -0.002391
8.500000 40.500000 56.500000 -0.185207 0.982697 -0.002400
8.500000 40.500000 57.500000 -0.185202 0.982697 -0.002407
8.500000 40.500000 58.500000 -0.185197 0.982698 -0.002414
8.500000 40.500000 59.500000 -0.185192 0.982699 -0.002420
8.500000 40.500000 60.500000 -0.185186 0.982700 -0.002424
8.500000 40.500000 61.500000 -0.185181 0.982701 -0.002428
8.500000 40.500000 62.500000 -0.185175 0.982703 -0.002430
8.500000 40.500000 63.500000 -0.185169 0.982704 -0.002431
8.500000 40.500000 64.500000 -0.185164 0.982705 -0.002431
8.500000 40.500000 65.500000 -0.185158 0.982706 -0.002430
8.500000 40.500000 66.500000 -0.185152 0.982707 -0.002428
8.500000 40.500000 67.500000 -0.185146 0.982708 -0.002424
8.500000 40.500000 68.500000 -0.185140 0.982709 -0.002420
8.500000 40.500000 69.500000 -0.185134 0.982710 -0.002415
8.500000 40.500000 70.500000 -0.185129 0.982711 -0.002408
8.500000 40.500000 71.500000 -0.185123 0.982713 -0.002400
8.500000 40.500000 72.500000 -0.185117 0.982714 -0.002392
8.500000 40.500000 73.500000 -0.185111 0.982715 -0.002382
8.500000 40.500000 74.500000 -0.185105 0.982716 -0.002372
8.500000 40.500000 75.500000 -0.185098 0.982717 -0.002360
8.500000 40.500000 76.500000 -0.185092 0.982718 -0.002347
8.500000 40.500000 77.500000 -0.185086 0.982720 -0.002334
8.500000 40.500000 78.500000 -0.185080 0.982721 -0.002320
8.500000 40.500000 79.500000 -0.185073 0.982722 -0.002305
8.500000 40.500000 80.500000 -0.185066 0.982723 -0.002290
8.500000 40.500000 81.500000 -0.185060 0.982725 -0.002274
8.500000 40.500000 82.500000 -0.185053 0.982726 -0.002257
8.500000 40.500000 83.500000 -0.185046 0.982727 -0.002240
8.500000 40.500000 84.500000 -0.185039 0.982729 -0.002223
8.500000 40.500000 85.500000 -0.185031 0.982730 -0.002206
8.500000 40.500000 86.500000 -0.185024 0.982732 -0.002190
8.500000 40.500000 87.500000 -0.185016 0.982733 -0.002174
8.500000 40.500000 88.500000 -0.185009 0.982735 -0.002158
8.500000 40.500000 89.500000 -0.185001 0.982736 -0.002144
8.500000 40.500000 90.500000 -0.184993 0.982737 -0.002131
8.500000 40.500000 91.500000 -0.184986 0.982739 -0.002121
8.500000 40.500000 92.500000 -0.184977 0.982741 -0.002112
8.500000 40.500000 93.500000 -0.184968 0.982742 -0.002107
8.500000 40.500000 94.500000 -0.184955 0.982745 -0.002106
8.500000 40.500000 95.500000 -0.184936 0.982748 -0.002114
8.500000 41.500000 32.500000 -0.165552 0.986199 -0.001980
8.500000 41.500000 33.500000 -0.165553 0.986199 -0.001999
8.500000 41.500000 34.500000 -0.165550 0.986199 -0.002019
8.500000 41.500000 35.500000 -0.165544 0.986200 -0.002039
8.500000 41.500000 36.500000 -0.165539 0.986201 -0.002060
8.500000 41.500000 37.500000 -0.165533 0.986202 -0.002082
8.500000 41.500000 38.500000 -0.165528 0.986203 -0.002104
8.500000 41.500000 39.500000 -0.165523 0.986204 -0.002126
8.500000 41.500000 40.500000 -0.165519 0.986204 -0.002148
8.500000 41.500000 41.500000 -0.165514 0.986205 -0.002169
8.500000 41.500000 42.500000 -0.165510 0.986206 -0.002190
8.500000 41.500000 43.500000 -0.165506 0.986206 -0.002210
8.500000 41.500000 44.500000 -0.165502 0.986207 -0.002230
8.500000 41.500000 45.500000 -0.165498 0.986208 -0.002249
8.500000 41.500000 46.500000 -0.165494 0.986208 -0.002267
8.500000 41.500000 47.500000 -0.165490 0.986209 -0.002285
8.500000 41.500000 48.500000 -0.165486 0.986210 -0.002301
8.500000 41.500000 49.500000 -0.165481 0.986210 -0.002317
8.500000 41.500000 50.500000 -0.165477 0.986211 -0.002332
8.500000 41.500000 51.500000 -0.165472 0.986212 -0.002346
8.500000 41.500000 52.500000 -0.165467 0.986212 -0.002359
8.500000 41.500000 53.500000 -0.165463 0.986213 -0.002370
8.500000 41.500000 54.500000 -0.165458 0.986214 -0.002381
8.500000 41.500000 55.500000 -0.165453 0.986215 -0.002391
8.500000 41.500000 56.500000 -0.165448 0.986216 -0.002400
8.500000 41.500000 57.500000 -0.165442 0.986216 -0.002408
8.500000 41.500000 58.500000 -0.165437 0.986217 -0.002415
8.500000 41.500000 59.500000 -0.165432 0.986218 -0.002420
8.500000 41.500000 60.500000 -0.165426 0.986219 -0.002425
8.500000 41.500000 61.500000 -0.165421 0.986220 -0.002428
8.500000 41.500000 62.500000 -0.165415 0.986221 -0.002430
8.500000 41.500000 63.500000 -0.165410 0.986222 -0.002432
8.500000 41.500000 64.500000 -0.165404 0.986223 -0.002432
8.500000 41.500000 65.500000 -0.165398 0.986224 -0.002430
8.500000 41.500000 66.500000 -0.165393 0.986225 -0.002428
8.500000 41.500000 67.500000 -0.165387 0.986226 -0.002425
8.500000 41.500000 68.500000 -0.165381 0.986227 -0.002421
8.500000 41.500000 69.500000 -0.165375 0.986228 -0.002415
8.500000 41.500000 70.500000 -0.165369 0.986229 -0.002409
8.500000 41.500000 71.500000 -0.165364 0.986230 -0.002401
8.500000 41.500000 72.500000 -0.165358 0.986231 -0.002392
8.500000 41.500000 73.500000 -0.165352 0.986232 -0.002383
8.500000 41.500000 74.500000 -0.165346 0.986233 -0.002372
8.500000 41.500000 75.500000 -0.165340 0.986234 -0.002360
8.500000 41.500000 76.500000 -0.165334 0.986235 -0.002348
8.500000 41.500000 77.500000 -0.165327 0.986236 -0.002335
8.500000 41.500000 78.500000 -0.165321 0.986237 -0.002320
8.500000 41.500000 79.500000 -0.165315 0.986238 -0.002306
8.500000 41.500000 80.500000 -0.165308 0.986239 -0.002290
8.500000 41.500000 81.500000 -0.165302 0.986240 -0.002274
8.500000 41.500000 82.500000 -0.165295 0.986242 -0.002257
8.500000 41.500000 83.500000 -0.165288 0.986243 -0.002241
8.500000 41.500000 84.500000 -0.165281 0.986244 -0.002224
8.500000 41.500000 85.500000 -0.165274 0.986245 -0.002207
8.500000 41.500000 86.500000 -0.165267 0.986246 -0.002190
8.500000 41.500000 87.500000 -0.165260 0.986248 -0.002174
8.500000 41.500000 88.500000 -0.165253 0.986249 -0.002159
8.500000 41.500000 89.500000 -0.165246 0.986250 -0.002145
8.500000 41.500000 90.500000 -0.165239 0.986251 -0.002132
8.500000 41.500000 91.500000 -0.165232 0.986252 -0.002122
8.500000 41.500000 92.500000 -0.165225 0.986254 -0.002115
8.500000 41.500000 93.500000 -0.165218 0.986255 -0.002112
8.500000 41.500000 94.500000 -0.165210 0.986256 -0.002114
8.500000 41.500000 95.500000 -0.165202 0.986257 -0.002124
8.500000 42.500000 32.500000 -0.142980 0.989724 -0.001965
8.500000 42.500000 33.500000 -0.142970 0.989725 -0.001990
8.500000 42.500000 34.500000 -0.142961 0.989726 -0.002013
8.500000 42.500000 35.500000 -0.142953 0.989727 -0.002036
8.500000 42.500000 36.500000 -0.142945 0.989728 -0.002059
8.500000 42.500000 37.500000 -0.142939 0.989729 -0.002082
8.500000 42.500000 38.500000 -0.142933 0.989730 -0.002104
8.500000 42.500000 39.500000 -0.142928 0.989731 -0.002126
8.500000 42.500000 40.500000 -0.142923 0.989731 -0.002148
8.500000 42.500000 41.500000 -0.142919 0.989732 -0.002170
8.500000 42.500000 42.500000 -0.142915 0.989733 -0.002191
8.500000 42.500000 43.500000 -0.142910 0.989733 -0.002211
8.500000 42.500000 44.500000 -0.142906 0.989734 -0.002231
8.500000 42.500000 45.500000 -0.142902 0.989734 -0.002250
8.500000 42.500000 46.500000 -0.142898 0.989735 -0.002268
8.500000 42.500000 47.500000 -0.142893 0.989735 -0.002285
8.500000 42.500000 48.500000 -0.142889 0.989736 -0.002302
8.500000 42.500000 49.500000 -0.142884 0.989737 -0.002318
8.500000 42.500000 50.500000 -0.142880 0.989737 -0.002333
8.500000 42.500000 51.500000 -0.142875 0.989738 -0.002346
8.500000 42.500000 52.500000 -0.142870 0.989739 -0.002359
8.500000 42.500000 53.500000 -0.142866 0.989739 -0.002371
8.500000 42.500000 54.500000 -0.142861 0.989740 -0.002382
8.500000 42.500000 55.500000 -0.142856 0.989741 -0.002392
8.500000 42.500000 56.500000 -0.142851 0.989741 -0.002401
8.500000 42.500000 57.500000 -0.142845 0.989742 -0.002409
8.500000 42.500000 58.500000 -0.142840 0.989743 -0.002415
8.500000 42.500000 59.500000 -0.142835 0.989744 -0.002421
8.500000 42.500000 60.500000 -0.142830 0.989744 -0.002425
8.500000 42.500000 61.500000 -0.142824 0.989745 -0.002429
8.500000 42.500000 62.500000 -0.142819 0.989746 -0.002431
8.500000 42.500000 63.500000 -0.142813 0.989747 -0.002432
8.500000 42.500000 64.500000 -0.142807 0.989747 -0.002432
8.500000 42.500000 65.500000 -0.142802 0.989748 -0.002431
8.500000 42.500000 66.500000 -0.142796 0.989749 -0.002429
8.500000 42.500000 67.500000 -0.142790 0.989750 -0.002426
8.500000 42.500000 68.500000 -0.142785 0.989751 -0.002421
8.500000 42.500000 69.500000 -0.142779 0.989752 -0.002416
8.500000 42.500000 70.500000 -0.142773 0.989753 -0.002409
8.500000 42.500000 71.500000 -0.142767 0.989753 -0.002402
8.500000 42.500000 72.500000 -0.142761 0.989754 -0.002393
8.500000 42.500000 73.500000 -0.142756 0.989755 -0.002383
8.500000 42.500000 74.500000 -0.142750 0.989756 -0.002373
8.500000 42.500000 75.500000 -0.142744 0.989757 -0.002361
8.500000 42.500000 76.500000 -0.142738 0.989758 -0.002349
8.500000 42.500000 77.500000 -0.142732 0.989759 -0.002335
8.500000 42.500000 78.500000 -0.142726 0.989760 -0.002321
8.500000 42.500000 79.500000 -0.142719 0.989760 -0.002306
8.500000 42.500000 80.500000 -0.142713 0.989761 -0.002290
8.500000 42.500000 81.500000 -0.142707 0.989762 -0.002274
8.500000 42.500000 82.500000 -0.142700 0.989763 -0.002258
8.500000 42.500000 83.500000 -0.142694 0.989764 -0.002241
8.500000 42.500000 84.500000 -0.142687 0.989765 -0.002224
8.500000 42.500000 85.500000 -0.142680 0.989766 -0.002207
8.500000 42.500000 86.500000 -0.142674 0.989767 -0.002190
8.500000 42.500000 87.500000 -0.142667 0.989768 -0.002174
8.500000 42.500000 88.500000 -0.142660 0.989769 -0.002159
8.500000 42.500000 89.500000 -0.142654 0.989770 -0.002145
8.500000 42.500000 90.500000 -0.142647 0.989771 -0.002133
